player_id,Year,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
56,1953,SF,32,ROC,70,0.533,1.098,5.1,2.4,7.5,140,369,0.379,140,369,0.379,0.379,303,405,0.748,153,282,583
57,1950,SF,21,BOS,55,0.426,0.389,2.3,1,3.4,199,535,0.372,199,535,0.372,0.372,136,208,0.654,145,92,534
57,1951,SF,22,NYK,61,0.44,0.437,1.1,0.4,1.6,111,286,0.388,111,286,0.388,0.388,78,125,0.624,74,102,300
57,1952,SF,23,NYK,52,0.44,0.436,1,0.8,1.7,115,307,0.375,115,307,0.375,0.375,92,134,0.687,88,107,322
57,1953,SF,24,BLB,23,0.391,0.472,-0.2,0.1,-0.1,45,142,0.317,45,142,0.317,0.317,44,67,0.657,31,59,134
58,1950,C-F,29,BOS,60,0.438,0.515,3.2,1.6,4.8,233,621,0.375,233,621,0.375,0.375,201,320,0.628,100,251,667
59,1950,PG,25,TOT,58,0.383,0.598,0.3,2,2.3,97,361,0.269,97,361,0.269,0.269,155,216,0.718,103,155,349
59,1950,PG,25,AND,26,0.368,0.664,0,1.3,1.3,31,125,0.248,31,125,0.248,0.248,57,83,0.687,43,63,119
59,1950,PG,25,TRI,32,0.39,0.564,0.3,0.7,1.1,66,236,0.28,66,236,0.28,0.28,98,133,0.737,60,92,230
59,1952,PG,27,MLH,11,0.41,0.772,0.1,0.3,0.4,28,101,0.277,28,101,0.277,0.277,55,78,0.705,28,47,111
60,1950,F-G,26,FTW,66,0.379,0.368,0.1,2.9,3,157,516,0.304,157,516,0.304,0.304,141,190,0.742,121,177,455
61,1950,G,24,TOT,52,0.464,0.536,3.4,0.3,3.7,159,414,0.384,159,414,0.384,0.384,157,222,0.707,91,111,475
61,1950,G,24,DNN,33,0.448,0.507,1.9,-0.3,1.6,110,302,0.364,110,302,0.364,0.364,111,153,0.725,63,73,331
61,1950,G,24,FTW,19,0.506,0.616,1.4,0.6,2.1,49,112,0.438,49,112,0.438,0.438,46,69,0.667,28,38,144
61,1951,G,25,FTW,61,0.417,0.402,0.9,1.4,2.3,157,458,0.343,157,458,0.343,0.343,135,184,0.734,82,143,449
63,1950,F,23,BOS,56,0.471,0.452,3.4,0.8,4.2,162,436,0.372,162,436,0.372,0.372,168,197,0.853,40,107,492
63,1951,F,24,NYK,30,0.446,0.441,0.4,0.2,0.6,32,93,0.344,32,93,0.344,0.344,35,41,0.854,23,56,99
64,1950,F-G,29,SYR,60,0.365,0.203,-0.2,2,1.8,139,418,0.333,139,418,0.333,0.333,54,85,0.635,156,106,332
64,1953,SG,32,MLH,7,0.158,0.125,-0.5,0.1,-0.4,3,24,0.125,3,24,0.125,0.125,2,3,0.667,9,15,8
65,1950,F-G,29,TOT,34,0.295,0.174,-1.4,0.5,-0.9,46,184,0.25,46,184,0.25,0.25,25,32,0.781,25,40,117
65,1950,F-G,29,BLB,18,0.266,0.173,-1.1,0.2,-0.9,25,110,0.227,25,110,0.227,0.227,13,19,0.684,18,23,63
65,1950,F-G,29,PHW,16,0.339,0.176,-0.3,0.3,0,21,74,0.284,21,74,0.284,0.284,12,13,0.923,7,17,54
65,1967,PG,23,CIN,32,0.436,0.268,-0.2,0.2,0,60,153,0.392,60,153,0.392,0.392,29,41,0.707,40,49,149
65,1977,PG,33,IND,32,0.481,0.387,0.4,0.2,0.5,81,199,0.407,81,199,0.407,0.407,62,77,0.805,56,58,224
66,1950,G,29,STB,62,0.419,0.426,3.4,0.9,4.3,251,759,0.331,251,759,0.331,0.331,253,323,0.783,240,206,755
66,1951,G,30,TRI,30,0.378,0.312,-0.1,1.1,1,84,269,0.312,84,269,0.312,0.312,63,84,0.75,119,70,231
67,1950,G,26,NYK,58,0.405,0.382,0.9,0.8,1.7,91,283,0.322,91,283,0.322,0.322,86,108,0.796,90,117,268
67,1951,G,27,NYK,64,0.478,0.422,2.8,0.5,3.3,153,379,0.404,153,379,0.404,0.404,124,160,0.775,115,160,430
67,1952,SG,28,NYK,62,0.433,0.25,1.1,0.8,1.9,184,476,0.387,184,476,0.387,0.387,90,119,0.756,123,165,458
67,1953,PG,29,TOT,55,0.443,0.407,1.5,0.4,2,188,506,0.372,188,506,0.372,0.372,153,206,0.743,168,178,529
67,1953,G,29,NYK,6,0.397,0.4,0,0.2,0.2,8,30,0.267,8,30,0.267,0.267,12,12,1,15,17,28
67,1953,PG,29,BLB,49,0.446,0.408,1.5,0.3,1.8,180,476,0.378,180,476,0.378,0.378,141,194,0.727,153,161,501
68,1950,C-F,21,STB,67,0.485,0.599,9.7,0.9,10.6,351,882,0.398,351,882,0.398,0.398,379,528,0.718,200,221,1081
68,1951,C-F,22,BOS,68,0.551,0.623,14.1,1.8,15.9,459,985,0.466,459,985,0.466,0.466,466,614,0.759,252,205,1384
68,1952,C,23,BOS,66,0.544,0.699,11.3,2.6,13.8,384,888,0.432,384,888,0.432,0.432,496,621,0.799,232,174,1264
68,1953,C,24,BOS,69,0.543,0.669,12.2,2.3,14.5,451,997,0.452,451,997,0.452,0.452,500,667,0.75,280,188,1402
68,1954,C,25,BOS,71,0.563,0.583,13.1,1.5,14.6,462,950,0.486,462,950,0.486,0.486,420,554,0.758,271,168,1344
68,1955,C,26,BOS,71,0.522,0.587,7.5,1.4,8.9,403,951,0.424,403,951,0.424,0.424,442,558,0.792,275,171,1248
68,1956,C,27,BOS,71,0.51,0.507,6.2,1.6,7.8,420,995,0.422,420,995,0.422,0.422,400,504,0.794,211,158,1240
68,1957,PF,28,STL,72,0.496,0.485,6.1,2.2,8.3,414,987,0.419,414,987,0.419,0.419,359,479,0.749,202,206,1187
68,1958,C,29,STL,72,0.489,0.42,4.5,1.8,6.3,376,879,0.428,376,879,0.428,0.428,267,369,0.724,143,156,1019
68,1959,C,30,STL,14,0.36,0.467,-0.3,0.2,-0.2,22,75,0.293,22,75,0.293,0.293,21,35,0.6,13,20,65
69,1950,C,27,TOT,62,0.313,0.232,-2.6,1.6,-1,132,495,0.267,132,495,0.267,0.267,77,115,0.67,108,231,341
69,1950,C,27,FTW,2,0.376,0.375,0,0.1,0.1,3,8,0.375,3,8,0.375,0.375,1,3,0.333,2,8,7
69,1950,C,27,TRI,36,0.316,0.238,-1.6,1,-0.6,85,319,0.266,85,319,0.266,0.266,53,76,0.697,64,149,223
69,1950,C,27,BOS,24,0.302,0.214,-1,0.5,-0.5,44,168,0.262,44,168,0.262,0.262,23,36,0.639,42,74,111
69,1951,C,28,TOT,58,0.35,0.199,-1.3,0.7,-0.6,111,351,0.316,111,351,0.316,0.316,45,70,0.643,77,164,267
69,1951,C,28,BOS,46,0.371,0.181,-0.6,0.5,0,102,298,0.342,102,298,0.342,0.342,35,54,0.648,67,152,239
69,1951,C,28,INO,12,0.233,0.302,-0.7,0.2,-0.5,9,53,0.17,9,53,0.17,0.17,10,16,0.625,10,12,28
69,1952,C,29,BOS,60,0.37,0.189,-0.6,0.6,0.1,78,227,0.344,78,227,0.344,0.344,26,43,0.605,63,91,182
69,1953,C,30,BOS,69,0.345,0.222,-1.2,0.6,-0.6,76,252,0.302,76,252,0.302,0.302,39,56,0.696,75,110,191
70,1950,F-C,30,TOT,25,0.37,0.427,-0.1,0.3,0.3,22,75,0.293,22,75,0.293,0.293,22,32,0.688,8,54,66
70,1950,F-C,30,WSC,22,0.396,0.462,0.1,0.3,0.4,21,65,0.323,21,65,0.323,0.323,20,30,0.667,7,47,62
70,1950,F-C,30,BLB,3,0.184,0.2,-0.2,0,-0.1,1,10,0.1,1,10,0.1,0.1,2,2,1,1,7,4
71,1950,PG,24,MNL,67,0.395,0.308,0.9,2.6,3.5,106,302,0.351,106,302,0.351,0.351,59,93,0.634,148,162,271
71,1951,PG,25,MNL,68,0.408,0.282,1.1,3.1,4.2,227,627,0.362,227,627,0.362,0.362,121,177,0.684,235,199,575
71,1952,PG,26,MNL,66,0.43,0.301,1.8,4.5,6.3,237,632,0.375,237,632,0.375,0.375,142,190,0.747,249,226,616
71,1953,PG,27,MNL,70,0.489,0.453,4.9,3.2,8.2,260,634,0.41,260,634,0.41,0.41,224,287,0.78,250,246,744
71,1954,PG,28,MNL,69,0.449,0.372,2.9,3.2,6.1,254,654,0.388,254,654,0.388,0.388,176,243,0.724,253,198,684
71,1955,PG,29,MNL,72,0.453,0.391,3,3.2,6.2,350,919,0.381,350,919,0.381,0.381,276,359,0.769,427,221,976
71,1956,PG,30,MNL,72,0.457,0.458,2.9,1.8,4.7,309,863,0.358,309,863,0.358,0.358,329,395,0.833,445,202,947
71,1957,PG,31,TOT,66,0.415,0.395,0.5,1.9,2.4,244,736,0.332,244,736,0.332,0.332,230,291,0.79,269,193,718
71,1957,PG,31,NYK,13,0.461,0.552,0.4,0.2,0.6,33,96,0.344,33,96,0.344,0.344,44,53,0.83,39,28,110
71,1957,PG,31,STL,53,0.408,0.372,0.1,1.7,1.7,211,640,0.33,211,640,0.33,0.33,186,238,0.782,230,165,608
71,1958,PG,32,STL,60,0.406,0.359,-0.2,1.6,1.4,258,768,0.336,258,768,0.336,0.336,206,276,0.746,218,187,722
71,1959,PG,33,STL,71,0.42,0.36,0.4,2,2.4,245,706,0.347,245,706,0.347,0.347,197,254,0.776,336,230,687
71,1960,PG,34,STL,64,0.44,0.405,0.8,1.4,2.2,142,383,0.371,142,383,0.371,0.371,113,155,0.729,330,174,397
72,1950,F,26,STB,68,0.359,0.357,-1.1,0.6,-0.5,160,574,0.279,160,574,0.279,0.279,157,205,0.766,101,174,477
72,1951,F,27,WSC,35,0.418,0.492,0.5,0.5,1.1,78,250,0.312,78,250,0.312,0.312,98,123,0.797,48,91,254
73,1950,F,26,SHE,26,0.378,0.409,0,-0.1,0,33,110,0.3,33,110,0.3,0.3,32,45,0.711,29,34,98
74,1950,PG,24,NYK,68,0.417,0.556,3.4,1.9,5.3,190,563,0.337,190,563,0.337,0.337,204,313,0.652,386,160,584
74,1951,PG,25,NYK,64,0.445,0.573,3.3,1.2,4.5,179,482,0.371,179,482,0.371,0.371,179,276,0.649,400,154,537
74,1952,PG,26,NYK,64,0.491,0.612,4.7,1.9,6.6,204,474,0.43,204,474,0.43,0.43,183,290,0.631,388,181,591
74,1953,PG,27,NYK,61,0.445,0.721,1.9,2.7,4.7,142,373,0.381,142,373,0.381,0.381,153,269,0.569,296,172,437
74,1954,PG,28,NYK,68,0.482,0.7,4.6,1.7,6.3,201,493,0.408,201,493,0.408,0.408,220,345,0.638,354,199,622
74,1955,PG,29,NYK,71,0.453,0.522,2.7,2.6,5.3,226,581,0.389,226,581,0.389,0.389,195,303,0.644,542,143,647
74,1956,PG,30,NYK,62,0.406,0.441,0.2,1.2,1.3,152,438,0.347,152,438,0.347,0.347,121,193,0.627,362,146,425
74,1957,PG,31,NYK,72,0.44,0.445,1.1,1,2.1,140,366,0.383,140,366,0.383,0.383,105,163,0.644,222,103,385
74,1958,PG,32,DET,69,0.432,0.414,1.6,2.3,4,203,544,0.373,203,544,0.373,0.373,150,225,0.667,454,178,556
74,1959,PG,33,DET,71,0.499,0.475,3.8,3.1,6.9,232,543,0.427,232,543,0.427,0.427,191,258,0.74,443,147,655
74,1960,PG,34,DET,68,0.491,0.5,2.3,1.7,4,179,402,0.445,179,402,0.445,0.445,124,201,0.617,358,112,482
75,1950,SF,31,WSC,53,0.352,0.241,-1.5,1.7,0.2,187,631,0.296,187,631,0.296,0.296,118,152,0.776,88,185,492
75,1951,SF,32,TOT,44,0.361,0.248,-0.8,0.6,-0.2,102,327,0.312,102,327,0.312,0.312,58,81,0.716,85,136,262
75,1951,SF,32,WSC,10,0.293,0.163,-0.4,0.1,-0.3,12,43,0.279,12,43,0.279,0.279,3,7,0.429,6,14,27
75,1951,SF,32,BOS,34,0.371,0.261,-0.5,0.5,0,90,284,0.317,90,284,0.317,0.317,55,74,0.743,79,122,235
75,1952,SF,33,BOS,63,0.372,0.191,-1,1,0,136,418,0.325,136,418,0.325,0.325,65,80,0.813,111,148,337
76,1950,C,25,MNL,68,0.487,0.456,15.3,5.8,21.1,649,1595,0.407,649,1595,0.407,0.407,567,728,0.779,197,297,1865
76,1951,C,26,MNL,68,0.509,0.453,16,7.4,23.4,678,1584,0.428,678,1584,0.428,0.428,576,717,0.803,208,308,1932
76,1952,C,27,MNL,64,0.459,0.393,6.4,8,14.4,545,1414,0.385,545,1414,0.385,0.385,433,555,0.78,194,286,1523
76,1953,C,28,MNL,70,0.48,0.453,7.7,6.9,14.6,500,1252,0.399,500,1252,0.399,0.399,442,567,0.78,201,290,1442
76,1954,C,29,MNL,72,0.466,0.471,6.1,6.6,12.7,441,1160,0.38,441,1160,0.38,0.38,424,546,0.777,174,268,1306
76,1956,C,31,MNL,37,0.455,0.325,0.8,0.8,1.6,148,375,0.395,148,375,0.395,0.395,94,122,0.77,53,153,390
77,1950,PF,21,MNL,68,0.466,0.396,5.6,3.6,9.2,288,722,0.399,288,722,0.399,0.399,215,286,0.752,123,222,791
77,1951,PF,22,MNL,64,0.446,0.308,3.9,5,8.9,359,893,0.402,359,893,0.402,0.402,186,275,0.676,181,260,904
77,1952,PF,23,MNL,66,0.49,0.43,6.5,6.6,13.2,363,866,0.419,363,866,0.419,0.419,283,372,0.761,180,282,1009
77,1953,PF,24,MNL,70,0.504,0.446,7.2,4.9,12,378,868,0.435,378,868,0.435,0.435,291,387,0.752,148,289,1047
77,1954,PF,25,MNL,72,0.442,0.387,2.2,4.4,6.6,288,771,0.374,288,771,0.374,0.374,221,298,0.742,119,264,797
77,1955,PF,26,MNL,71,0.508,0.573,7.4,3.6,10.9,440,1043,0.422,440,1043,0.422,0.422,447,598,0.747,145,319,1327
77,1956,PF,27,MNL,72,0.481,0.497,3.6,1.8,5.4,317,821,0.386,317,821,0.386,0.386,328,408,0.804,173,319,962
77,1957,PF,28,MNL,72,0.474,0.496,3.7,2.4,6.1,322,854,0.377,322,854,0.377,0.377,342,424,0.807,121,312,986
77,1958,PF,29,MNL,72,0.489,0.44,5.4,1.1,6.5,439,1070,0.41,439,1070,0.41,0.41,370,471,0.786,166,299,1248
77,1959,PF,30,MNL,72,0.468,0.393,2.9,1.6,4.5,353,904,0.39,353,904,0.39,0.39,286,355,0.806,159,246,992
78,1950,G,24,BOS,37,0.196,0.214,-0.9,0.3,-0.6,9,70,0.129,9,70,0.129,0.129,12,15,0.8,52,30,30
79,1950,G,21,FTW,14,0.218,0.143,-0.3,0.2,-0.1,6,28,0.214,6,28,0.214,0.214,1,4,0.25,18,11,13
80,1950,G-F,28,TOT,60,0.394,0.397,0.7,2.1,2.7,110,350,0.314,110,350,0.314,0.314,104,139,0.748,116,77,324
80,1950,G-F,28,FTW,31,0.364,0.353,-0.2,1,0.8,59,207,0.285,59,207,0.285,0.285,56,73,0.767,61,42,174
80,1950,G-F,28,AND,29,0.436,0.462,0.8,1.1,1.9,51,143,0.357,51,143,0.357,0.357,48,66,0.727,55,35,150
81,1950,F,25,NYK,65,0.378,0.299,0,0.8,0.9,98,291,0.337,98,291,0.337,0.337,53,87,0.609,67,132,249
81,1951,F,26,ROC,52,0.335,0.259,-0.8,0.4,-0.5,49,174,0.282,49,174,0.282,0.282,32,45,0.711,34,61,130
81,1952,F,27,ROC,8,0.291,0.333,-0.1,0,-0.1,2,9,0.222,2,9,0.222,0.222,2,3,0.667,3,6,6
83,1950,F,28,WSC,40,0.38,0.29,-0.1,0.7,0.6,99,293,0.338,99,293,0.338,0.338,53,85,0.624,33,71,251
83,1951,F,29,WSC,9,0.474,0.875,0.1,0,0.2,6,16,0.375,6,16,0.375,0.375,9,14,0.643,5,14,21
84,1950,C-F,26,TOT,55,0.355,0.388,-0.7,1.1,0.4,78,255,0.306,78,255,0.306,0.306,56,99,0.566,29,118,212
84,1950,C-F,26,BOS,18,0.37,0.492,-0.1,0.3,0.2,36,120,0.3,36,120,0.3,0.3,36,59,0.61,17,46,108
84,1950,C-F,26,TRI,1,0.492,0.5,0.1,0,0.1,5,10,0.5,5,10,0.5,0.5,2,5,0.4,1,1,12
84,1950,C-F,26,CHS,36,0.328,0.28,-0.6,0.7,0.1,37,125,0.296,37,125,0.296,0.296,18,35,0.514,11,71,92
85,1950,C-F,34,TOT,60,0.292,0.315,-1,1.6,0.6,37,149,0.248,37,149,0.248,0.248,25,47,0.532,61,139,99
85,1950,C-F,34,ROC,5,0.131,0.091,-0.2,0.1,-0.1,1,11,0.091,1,11,0.091,0.091,1,1,1,4,10,3
85,1950,C-F,34,PHW,55,0.303,0.333,-0.8,1.5,0.7,36,138,0.261,36,138,0.261,0.261,24,46,0.522,57,129,96
85,1954,PF,38,SYR,5,0.063,0.286,-0.2,0,-0.2,0,7,0,0,7,0,0,1,2,0.5,2,9,1
86,1950,G-F,26,WSC,68,0.383,0.384,0.2,1.9,2.1,162,529,0.306,162,529,0.306,0.306,150,203,0.739,74,247,474
86,1951,G-F,27,WSC,17,0.281,0.382,-1,0.2,-0.8,21,102,0.206,21,102,0.206,0.206,25,39,0.641,25,48,67
87,1950,G,26,FTW,59,0.364,0.34,-0.5,2.8,2.3,127,426,0.298,127,426,0.298,0.298,103,145,0.71,99,192,357
87,1951,G,27,FTW,68,0.392,0.489,0,2,2,199,597,0.333,199,597,0.333,0.333,171,292,0.586,127,242,569
88,1950,G,27,WAT,14,0.281,0.194,-0.5,-0.1,-0.6,17,72,0.236,17,72,0.236,0.236,10,14,0.714,24,34,44
89,1950,F,22,TOT,34,0.37,0.119,-0.1,0,-0.1,40,118,0.339,40,118,0.339,0.339,12,14,0.857,20,34,92
89,1950,F,22,STB,21,0.399,0.149,0.1,0.1,0.1,17,47,0.362,17,47,0.362,0.362,6,7,0.857,6,19,40
89,1950,F,22,WAT,13,0.351,0.099,-0.2,-0.1,-0.2,23,71,0.324,23,71,0.324,0.324,6,7,0.857,14,15,52
90,1950,C,28,TOT,64,0.484,0.715,6.7,1.8,8.5,242,648,0.373,242,648,0.373,0.373,341,463,0.737,91,246,825
90,1950,C,28,TRI,46,0.472,0.698,4,1.3,5.2,165,451,0.366,165,451,0.366,0.366,226,315,0.717,73,180,556
90,1950,C,28,WSC,18,0.513,0.751,2.8,0.5,3.3,77,197,0.391,77,197,0.391,0.391,115,148,0.777,18,66,269
90,1951,C,29,TOT,67,0.464,0.643,3.1,1.8,4.9,162,479,0.338,162,479,0.338,0.338,246,308,0.799,62,255,570
90,1951,C,29,WSC,16,0.441,0.732,0.6,0.3,0.9,37,127,0.291,37,127,0.291,0.291,74,93,0.796,22,60,148
90,1951,C,29,BLB,2,0.29,0.6,-0.1,0,-0.1,3,15,0.2,3,15,0.2,0.2,5,9,0.556,3,5,11
90,1951,C,29,FTW,49,0.481,0.611,2.6,1.5,4.1,122,337,0.362,122,337,0.362,0.362,167,206,0.811,37,190,411
90,1952,C,30,TOT,64,0.468,0.657,4.1,1.7,5.8,222,636,0.349,222,636,0.349,0.349,323,418,0.773,123,218,767
90,1952,C,30,FTW,7,0.444,0.8,0.1,0.1,0.2,5,20,0.25,5,20,0.25,0.25,14,16,0.875,5,19,24
90,1952,C,30,MLH,57,0.469,0.653,4,1.6,5.6,217,616,0.352,217,616,0.352,0.352,309,402,0.769,118,199,743
90,1953,C,31,MLH,24,0.52,1.046,1.1,0.6,1.7,34,87,0.391,34,87,0.391,0.391,64,91,0.703,21,68,132
91,1950,F-C,24,TOT,59,0.372,0.523,-0.1,0.4,0.3,51,155,0.329,51,155,0.329,0.329,40,81,0.494,36,119,142
91,1950,F-C,24,TRI,12,0.446,0.647,0.2,0.2,0.4,12,34,0.353,12,34,0.353,0.353,15,22,0.682,11,27,39
91,1950,F-C,24,STB,47,0.35,0.488,-0.3,0.2,-0.1,39,121,0.322,39,121,0.322,0.322,25,59,0.424,25,92,103
92,1950,F-G,28,STB,66,0.362,0.423,-0.5,0.6,0.1,137,421,0.325,137,421,0.325,0.325,88,178,0.494,132,158,362
92,1951,F-G,29,PHW,7,0.347,1,0,0.1,0,2,6,0.333,2,6,0.333,0.333,2,6,0.333,2,2,6
93,1950,G,25,INO,4,0.121,0.083,-0.2,0,-0.2,1,12,0.083,1,12,0.083,0.083,1,1,1,2,3,3
94,1950,G-F,27,TRI,60,0.365,0.462,-0.4,1.7,1.3,128,422,0.303,128,422,0.303,0.303,115,195,0.59,114,260,371
94,1951,G-F,28,TRI,66,0.385,0.456,-0.1,1.9,1.8,135,428,0.315,135,428,0.315,0.315,126,195,0.646,143,232,396
95,1950,F,24,TOT,55,0.367,0.336,-0.3,-0.3,-0.5,87,268,0.325,87,268,0.325,0.325,52,90,0.578,57,151,226
95,1950,F,24,WAT,15,0.383,0.348,0,-0.1,-0.1,24,69,0.348,24,69,0.348,0.348,13,24,0.542,16,48,61
95,1950,F,24,SHE,40,0.362,0.332,-0.3,-0.1,-0.4,63,199,0.317,63,199,0.317,0.317,39,66,0.591,41,103,165
96,1950,G-F,27,CHS,65,0.406,0.332,3.1,4.6,7.7,284,814,0.349,284,814,0.349,0.349,190,270,0.704,377,210,758
96,1951,G-F,28,PHW,66,0.462,0.367,4.9,4.8,9.7,275,690,0.399,275,690,0.399,0.399,190,253,0.751,414,221,740
96,1952,SG,29,PHW,66,0.44,0.404,3.5,1.3,4.8,279,762,0.366,279,762,0.366,0.366,232,308,0.753,539,218,790
96,1954,PG,31,FTW,71,0.455,0.485,4.2,2.9,7.1,255,680,0.375,255,680,0.375,0.375,241,330,0.73,449,204,751
96,1955,PG,32,FTW,64,0.453,0.565,2.6,2.9,5.5,202,545,0.371,202,545,0.371,0.371,213,308,0.692,491,166,617
96,1956,PG,33,FTW,70,0.414,0.491,0.6,2.3,2.9,148,405,0.365,148,405,0.365,0.365,112,199,0.563,410,155,408
96,1957,PG,34,BOS,67,0.442,0.495,0.9,2.2,3.1,105,277,0.379,105,277,0.379,0.379,88,137,0.642,168,121,298
96,1958,PG,35,BOS,70,0.388,0.26,-0.3,1.7,1.5,97,273,0.355,97,273,0.355,0.355,42,71,0.592,121,121,236
97,1950,SF,27,MNL,66,0.39,0.212,1.2,4.1,5.4,394,1140,0.346,394,1140,0.346,0.346,185,242,0.764,252,143,973
97,1951,SF,28,MNL,54,0.395,0.214,0.1,4.1,4.2,256,728,0.352,256,728,0.352,0.352,117,156,0.75,184,157,629
97,1952,SF,29,MNL,65,0.396,0.225,-0.9,6.6,5.7,411,1155,0.356,411,1155,0.356,0.356,183,260,0.704,234,199,1005
97,1953,SF,30,MNL,66,0.412,0.269,0.2,4.3,4.6,333,933,0.357,333,933,0.357,0.357,193,251,0.769,231,194,859
97,1954,SF,31,MNL,71,0.423,0.261,1.3,4.5,5.7,326,882,0.37,326,882,0.37,0.37,179,230,0.778,214,161,831
97,1955,SF,32,MNL,63,0.41,0.248,-0.5,2.6,2.1,265,749,0.354,265,749,0.354,0.354,151,186,0.812,160,147,681
98,1950,F-C,28,TRI,61,0.388,0.37,0.2,1.1,1.3,130,403,0.323,130,403,0.323,0.323,104,149,0.698,60,147,364
99,1950,C,25,ROC,62,0.423,0.537,2.4,2.2,4.6,206,598,0.344,206,598,0.344,0.344,213,321,0.664,92,228,625
99,1951,C,26,ROC,66,0.475,0.468,6.6,2.8,9.3,377,940,0.401,377,940,0.401,0.401,323,440,0.734,158,278,1077
99,1952,C,27,ROC,66,0.463,0.465,4.4,2.5,6.8,365,926,0.394,365,926,0.394,0.394,302,431,0.701,150,258,1032
99,1953,C,28,ROC,68,0.446,0.535,2.4,3.4,5.8,295,802,0.368,295,802,0.368,0.368,294,429,0.685,135,274,884
99,1954,C,29,ROC,72,0.447,0.493,3,4.8,7.8,321,872,0.368,321,872,0.368,0.368,307,430,0.714,120,284,949
99,1955,C,30,ROC,69,0.461,0.536,2.3,1.6,3.9,259,699,0.371,259,699,0.371,0.371,279,375,0.744,112,253,797
99,1956,C,31,BOS,68,0.458,0.487,1.2,1.4,2.6,189,493,0.383,189,493,0.383,0.383,170,240,0.708,88,300,548
99,1957,C,32,BOS,43,0.458,0.508,1,1.7,2.7,119,307,0.388,119,307,0.388,0.388,106,156,0.679,53,163,344
99,1958,C,33,BOS,63,0.406,0.421,-0.2,2,1.8,134,397,0.338,134,397,0.338,0.338,114,167,0.683,50,195,382
100,1950,G-F,25,NYK,62,0.434,0.593,1.6,0.7,2.3,100,297,0.337,100,297,0.337,0.337,125,176,0.71,51,101,325
100,1951,G-F,26,NYK,34,0.473,0.689,0.8,0.2,1,39,103,0.379,39,103,0.379,0.379,49,71,0.69,37,52,127
101,1950,C,24,STB,67,0.38,0.176,-0.1,0.3,0.2,77,222,0.347,77,222,0.347,0.347,28,39,0.718,24,90,182
102,1950,C,26,STB,65,0.471,0.461,6.2,0.8,7,275,679,0.405,275,679,0.405,0.405,220,313,0.703,155,257,770
102,1951,C,27,BLB,64,0.429,0.355,2.4,2.3,4.6,297,843,0.352,297,843,0.352,0.352,242,299,0.809,147,242,836
102,1952,C,28,SYR,66,0.478,0.441,4.6,3.2,7.8,300,749,0.401,300,749,0.401,0.401,254,330,0.77,128,249,854
102,1953,C,29,SYR,69,0.466,0.449,3.3,3.2,6.5,268,690,0.388,268,690,0.388,0.388,234,310,0.755,137,257,770
102,1955,C,31,SYR,72,0.438,0.355,1.1,3.8,5,295,801,0.368,295,801,0.368,0.368,222,284,0.782,178,242,812
102,1956,C,32,SYR,72,0.441,0.406,1,2.7,3.6,250,692,0.361,250,692,0.361,0.361,220,281,0.783,131,244,720
102,1957,C,33,FTW,72,0.42,0.369,0.2,0.8,1,136,390,0.349,136,390,0.349,0.349,109,144,0.757,81,162,381
103,1950,PG,26,CHS,66,0.385,0.211,0.4,2.2,2.6,144,421,0.342,144,421,0.342,0.342,66,89,0.742,131,129,354
103,1953,PG,29,BOS,43,0.386,0.235,-0.2,0.3,0.1,38,115,0.33,38,115,0.33,0.33,22,27,0.815,46,63,98
104,1950,G,26,PHW,4,0.371,0.111,0,0,0,3,9,0.333,3,9,0.333,0.333,1,1,1,2,2,7
105,1950,C,32,TOT,69,0.401,0.405,1.8,2.5,4.3,299,922,0.324,299,922,0.324,0.324,274,373,0.735,136,244,872
105,1950,C,32,PHW,17,0.392,0.49,0.3,0.9,1.2,47,153,0.307,47,153,0.307,0.307,52,75,0.693,39,63,146
105,1950,C,32,BLB,52,0.403,0.388,1.5,1.6,3.1,252,769,0.328,252,769,0.328,0.328,222,298,0.745,97,181,726
106,1950,G,29,DNN,57,0.431,0.483,4.8,-1,3.7,329,944,0.349,329,944,0.349,0.349,329,456,0.721,229,242,987
106,1951,G,30,TOT,60,0.403,0.338,0.5,1,1.6,181,533,0.34,181,533,0.34,0.34,131,180,0.728,150,196,493
106,1951,G,30,BOS,10,0.281,0.64,-0.2,0,-0.2,4,25,0.16,4,25,0.16,0.16,10,16,0.625,8,14,18
106,1951,G,30,BLB,50,0.409,0.323,0.8,1,1.8,177,508,0.348,177,508,0.348,0.348,121,164,0.738,142,182,475
107,1950,G-F,31,MNL,65,0.46,0.322,2.9,2.4,5.4,122,314,0.389,122,314,0.389,0.389,86,101,0.851,203,104,330
108,1950,F,24,FTW,68,0.426,0.331,4,4.3,8.4,351,996,0.352,351,996,0.352,0.352,270,330,0.818,176,232,972
108,1951,F,25,FTW,68,0.454,0.527,5.1,3.4,8.5,312,918,0.34,312,918,0.34,0.34,404,484,0.835,184,240,1028
108,1952,SF,26,FTW,62,0.463,0.478,4.5,2.3,6.8,281,778,0.361,281,778,0.361,0.361,310,372,0.833,247,221,872
108,1953,SF,27,FTW,69,0.426,0.412,1.3,2.7,4,240,719,0.334,240,719,0.334,0.334,243,296,0.821,245,261,723
108,1954,SF,28,TOT,67,0.474,0.47,2.6,1.1,3.7,161,415,0.388,161,415,0.388,0.388,153,195,0.785,109,176,475
